w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_bottom_right_T
46.4,3.4,5.8,10.4,5.6,5.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,18.0,0.175,0.07,0.1,0.33,0.6,2.3,3.0,4.6,7.0,27.0,3.4,5.0,0.5,1.5,0.22,2.4,0.0389432522144038
29.6,7.0,13.0,6.8,20.0,41.2,0.0,0.5,14.0,19.0,0.105,0.02,2.0,32.0,0.105,0.02,0.1,0.45,1.4,0.6,4.3,3.9,29.0,6.0,2.1,2.5,1.1,4.9,0.48,3.5,0.0269001958383606
12.8,7.0,7.0,5.6,24.8,50.8,0.0,0.5,14.0,26.0,0.07,0.04,2.0,16.0,0.105,0.05,0.1,0.49,2.1,0.8,4.4,4.9,3.0,14.0,0.9,1.8,0.5,4.0,0.52,4.1,0.123556604751239
16.4,9.4,10.6,6.8,16.4,44.8,0.0,0.5,14.0,28.0,0.035,0.01,2.0,24.0,0.105,0.02,0.1,0.26,1.5,1.4,3.6,3.9,5.0,18.0,0.7,1.5,3.6,3.0,0.41,3.4,0.0605660342552907
35.6,5.8,5.8,26.0,11.6,4.0,0.0,0.51,14.0,32.0,0.175,0.08,2.0,21.0,0.175,0.02,0.1,0.17,1.2,3.6,3.1,5.0,8.0,13.0,3.7,2.9,2.9,1.6,0.75,2.0,0.0516610783765973
42.8,4.6,7.0,15.2,11.6,17.2,0.0,0.51,14.0,7.0,0.175,0.05,2.0,15.0,0.035,0.02,0.1,0.08,0.7,0.6,2.4,3.5,20.0,20.0,0.8,0.4,1.8,4.6,0.53,1.7,0.0353066767965667
21.2,9.4,4.6,10.4,8.0,20.8,0.0,0.51,14.0,8.0,0.14,0.07,2.0,16.0,0.14,0.07,0.1,0.37,0.6,0.6,2.8,2.2,0.0,16.0,0.1,1.6,0.9,2.8,0.55,1.1,0.10735414551485
8.0,3.4,9.4,12.8,20.0,8.8,0.0,0.51,14.0,23.0,0.14,0.06,2.0,28.0,0.14,0.03,0.1,0.44,2.3,2.9,4.5,3.5,30.0,25.0,4.5,0.9,4.0,1.5,1.39,2.2,0.146560206334446
29.6,11.8,8.2,18.8,8.0,35.2,0.0,0.51,14.0,19.0,0.175,0.09,2.0,25.0,0.14,0.05,0.1,0.25,1.0,2.5,3.4,2.8,19.0,28.0,0.7,2.4,2.6,2.1,0.41,1.3,0.0448852618817302
48.8,10.6,11.8,18.8,18.8,18.4,0.0,0.51,14.0,30.0,0.07,0.01,2.0,22.0,0.07,0.02,0.1,0.12,2.0,1.7,4.3,1.7,11.0,27.0,4.7,1.0,2.6,4.3,1.35,1.5,0.0185243499278019
44.0,1.0,11.8,6.8,11.6,43.6,0.0,0.51,14.0,13.0,0.07,0.04,2.0,31.0,0.035,0.03,0.1,0.09,0.9,1.5,4.4,2.9,19.0,7.0,4.7,3.8,1.8,3.8,0.61,2.7,0.019742341549345
41.6,11.8,7.0,17.6,23.6,19.6,0.0,0.5,14.0,28.0,0.035,0.03,2.0,21.0,0.105,0.05,0.1,0.5,1.7,3.3,4.4,4.1,15.0,7.0,3.8,0.5,3.1,5.0,0.37,3.6,0.037362320722184
48.8,3.4,10.6,12.8,3.2,43.6,0.0,0.5,14.0,34.0,0.175,0.1,2.0,24.0,0.175,0.06,0.1,0.3,0.4,3.1,1.8,2.2,4.0,4.0,4.8,4.9,2.2,2.3,0.24,1.1,0.0221341765915258
44.0,2.2,10.6,15.2,24.8,42.4,0.0,0.5,14.0,35.0,0.14,0.04,2.0,24.0,0.175,0.1,0.1,0.31,3.2,4.4,4.9,3.3,27.0,23.0,3.5,1.8,4.7,3.3,0.18,3.0,0.022629392279007
23.6,9.4,2.2,4.4,12.8,50.8,0.0,0.5,14.0,22.0,0.035,0.02,2.0,9.0,0.07,0.07,0.1,0.19,0.7,2.3,5.0,4.5,8.0,3.0,2.4,0.2,2.6,2.0,0.46,3.4,0.205962368586772
35.6,13.0,4.6,12.8,18.8,11.2,0.0,0.5,14.0,18.0,0.175,0.01,2.0,32.0,0.105,0.02,0.1,0.47,1.5,0.3,4.6,4.2,19.0,26.0,2.8,4.5,4.5,1.5,0.2,1.1,0.0643199245210983
35.6,10.6,5.8,21.2,6.8,26.8,0.0,0.51,14.0,27.0,0.105,0.05,2.0,32.0,0.105,0.09,0.1,0.24,0.7,1.8,3.3,4.5,4.0,13.0,3.2,4.5,3.5,3.7,0.59,1.8,0.053743855252947
28.4,11.8,13.0,8.0,12.8,22.0,0.0,0.5,14.0,32.0,0.07,0.07,2.0,20.0,0.14,0.04,0.1,0.35,0.9,2.5,3.1,4.3,16.0,11.0,1.8,4.8,4.0,1.7,0.1,1.3,0.0288808096583488
39.2,10.6,11.8,9.2,16.4,31.6,0.0,0.51,14.0,12.0,0.105,0.09,2.0,18.0,0.175,0.07,0.1,0.39,1.6,0.7,5.0,3.4,28.0,3.0,1.9,2.6,4.4,1.5,0.45,1.6,0.0221741648843812
11.6,7.0,5.8,15.2,4.4,40.0,0.0,0.51,14.0,18.0,0.14,0.09,2.0,17.0,0.105,0.06,0.1,0.28,0.5,0.7,1.7,1.7,19.0,21.0,2.1,4.0,1.5,0.4,0.41,1.6,0.163257868444471
11.6,3.4,5.8,23.6,9.2,36.4,0.0,0.51,14.0,13.0,0.14,0.09,2.0,17.0,0.14,0.04,0.1,0.28,0.9,1.1,2.9,4.1,6.0,11.0,1.3,1.1,0.9,3.8,0.6,1.1,0.152437943865664
20.0,2.2,13.0,8.0,21.2,38.8,0.0,0.5,14.0,24.0,0.175,0.03,2.0,19.0,0.105,0.08,0.1,0.09,1.5,1.0,4.0,4.6,18.0,26.0,0.9,0.5,3.3,0.6,0.71,3.2,0.0391666488535509
27.2,2.2,8.2,24.8,18.8,30.4,0.0,0.51,14.0,24.0,0.105,0.01,2.0,33.0,0.07,0.01,0.1,0.11,1.7,3.0,4.6,2.4,15.0,23.0,1.6,2.1,2.5,0.7,0.79,2.1,0.0455933209711946
28.4,1.0,10.6,14.0,8.0,50.8,0.0,0.5,14.0,15.0,0.105,0.06,2.0,29.0,0.07,0.03,0.1,0.5,0.4,1.5,3.9,2.1,17.0,23.0,2.6,0.9,1.8,0.3,0.29,1.6,0.0351280728006566
52.4,13.0,2.2,15.2,10.4,47.2,0.0,0.51,14.0,28.0,0.07,0.02,2.0,7.0,0.175,0.06,0.1,0.5,1.2,3.1,4.0,1.9,1.0,26.0,4.1,2.0,3.9,3.5,0.94,1.7,0.091822043709491
24.8,7.0,2.2,8.0,23.6,44.8,0.0,0.5,14.0,18.0,0.105,0.06,2.0,31.0,0.175,0.1,0.1,0.45,1.8,0.9,4.7,5.0,17.0,25.0,4.1,0.5,3.3,1.2,0.2,4.0,0.19434456919569
28.4,2.2,9.4,11.6,24.8,40.0,0.0,0.51,14.0,26.0,0.14,0.09,2.0,10.0,0.07,0.02,0.1,0.47,1.9,2.2,4.3,4.9,3.0,20.0,3.2,2.2,2.5,1.1,1.41,4.1,0.0387476687355551
40.4,8.2,9.4,21.2,3.2,31.6,0.0,0.5,14.0,26.0,0.07,0.01,2.0,12.0,0.07,0.07,0.1,0.38,0.4,2.3,2.0,4.1,0.0,10.0,0.8,3.8,2.6,2.8,0.26,1.1,0.0283531133521624
39.2,7.0,8.2,10.4,4.4,53.2,0.0,0.51,14.0,35.0,0.14,0.04,2.0,12.0,0.175,0.03,0.1,0.16,0.5,1.1,2.1,2.6,25.0,26.0,2.0,0.8,5.0,3.4,0.48,1.2,0.0361847964952843
15.2,9.4,7.0,17.6,12.8,36.4,0.0,0.51,14.0,25.0,0.105,0.09,2.0,17.0,0.14,0.04,0.1,0.29,1.7,0.4,3.6,2.8,30.0,24.0,0.8,4.6,1.1,3.7,0.35,2.0,0.101858406427137
44.0,8.2,5.8,11.6,26.0,46.0,0.0,0.5,14.0,35.0,0.07,0.01,2.0,24.0,0.175,0.04,0.1,0.19,1.2,0.8,5.0,4.8,23.0,19.0,3.0,3.8,0.3,1.0,0.15,3.5,0.0404031712319895
8.0,13.0,8.2,23.6,11.6,38.8,0.0,0.5,14.0,16.0,0.105,0.04,2.0,19.0,0.175,0.04,0.1,0.35,0.9,1.8,3.5,4.8,28.0,28.0,1.7,2.1,4.3,4.8,0.63,1.2,0.157749758144164
27.2,10.6,2.2,5.6,23.6,46.0,0.0,0.51,14.0,28.0,0.105,0.06,2.0,31.0,0.035,0.03,0.1,0.5,2.8,2.8,4.7,2.9,20.0,21.0,2.9,2.8,2.5,0.7,0.4,2.7,0.178316093201094
51.2,10.6,8.2,22.4,24.8,35.2,0.0,0.51,14.0,29.0,0.14,0.1,2.0,22.0,0.175,0.09,0.1,0.26,3.2,2.6,4.2,4.0,23.0,10.0,1.0,2.7,0.4,1.6,1.01,3.8,0.0251817540953609
44.0,8.2,4.6,15.2,3.2,41.2,0.0,0.51,14.0,23.0,0.14,0.07,2.0,13.0,0.14,0.05,0.1,0.37,0.2,1.6,1.1,3.4,3.0,16.0,0.1,2.7,3.5,1.4,0.15,1.0,0.0553009894216853
29.6,8.2,11.8,26.0,11.6,35.2,0.0,0.5,14.0,24.0,0.105,0.04,2.0,14.0,0.175,0.02,0.1,0.32,1.5,0.9,4.6,4.5,23.0,29.0,2.7,2.7,0.2,1.5,0.49,3.6,0.0296978678689773
14.0,5.8,5.8,24.8,9.2,20.8,0.0,0.51,14.0,30.0,0.07,0.05,2.0,7.0,0.105,0.06,0.1,0.25,0.7,2.7,1.8,3.5,10.0,1.0,2.6,0.9,2.6,1.0,0.17,1.4,0.1337481598051
16.4,3.4,7.0,18.8,15.2,40.0,0.0,0.51,14.0,26.0,0.07,0.02,2.0,9.0,0.105,0.1,0.1,0.17,1.9,1.3,3.5,2.8,16.0,2.0,3.9,5.0,3.6,2.9,0.62,1.2,0.0897814828449604
22.4,3.4,9.4,5.6,9.2,10.0,0.0,0.51,14.0,25.0,0.105,0.1,2.0,22.0,0.105,0.03,0.1,0.43,1.2,2.4,2.4,2.9,11.0,27.0,4.1,0.9,0.4,1.9,0.4,1.9,0.0518902746677073
30.8,13.0,9.4,11.6,18.8,12.4,0.0,0.51,14.0,18.0,0.175,0.04,2.0,13.0,0.175,0.09,0.1,0.3,1.4,1.3,3.8,3.4,30.0,10.0,4.9,3.5,3.7,0.9,1.23,2.2,0.0360907689187339
16.4,4.6,10.6,12.8,24.8,7.6,0.0,0.5,14.0,30.0,0.14,0.02,2.0,21.0,0.14,0.05,0.1,0.47,2.3,0.7,4.3,4.1,18.0,22.0,0.5,4.4,3.3,1.1,0.61,3.3,0.0593673392784021
8.0,1.0,9.4,15.2,11.6,28.0,0.0,0.5,14.0,35.0,0.14,0.02,2.0,28.0,0.14,0.09,0.1,0.33,1.0,2.8,2.1,2.7,4.0,4.0,3.0,4.8,3.9,1.5,0.31,1.4,0.135514625057385
22.4,11.8,3.4,9.2,23.6,40.0,0.0,0.5,14.0,31.0,0.105,0.08,2.0,30.0,0.105,0.1,0.1,0.23,1.8,1.2,4.9,3.8,27.0,13.0,1.5,3.1,0.9,4.4,0.3,3.5,0.139058224583866
15.2,8.2,3.4,4.4,20.0,53.2,0.0,0.51,14.0,28.0,0.14,0.03,2.0,14.0,0.07,0.02,0.1,0.46,1.4,3.6,4.9,3.9,18.0,16.0,4.4,0.4,0.8,3.0,1.04,1.2,0.20458060654544
11.6,11.8,8.2,10.4,3.2,20.8,0.0,0.51,14.0,27.0,0.175,0.09,2.0,9.0,0.175,0.06,0.1,0.44,0.4,2.9,1.6,3.6,4.0,14.0,1.5,4.3,3.7,0.5,0.27,1.2,0.114208825232803
42.8,10.6,4.6,22.4,21.2,50.8,0.0,0.5,14.0,28.0,0.07,0.04,2.0,11.0,0.07,0.01,0.1,0.26,1.3,2.2,4.8,4.3,19.0,20.0,0.5,5.0,3.3,2.7,0.31,2.1,0.0542946708202251
35.6,3.4,11.8,15.2,24.8,37.6,0.0,0.51,14.0,15.0,0.105,0.05,2.0,35.0,0.105,0.06,0.1,0.15,2.9,1.6,4.3,4.5,2.0,11.0,4.5,1.6,4.1,1.0,1.41,4.0,0.0254634287371149
35.6,8.2,4.6,10.4,12.8,20.8,0.0,0.51,14.0,30.0,0.14,0.04,2.0,11.0,0.14,0.03,0.1,0.44,1.3,1.0,3.5,2.0,29.0,2.0,0.6,2.0,2.0,1.6,0.23,1.7,0.0626068932058381
35.6,2.2,11.8,8.0,22.4,28.0,0.0,0.51,14.0,28.0,0.175,0.1,2.0,17.0,0.105,0.07,0.1,0.12,2.7,2.9,4.1,4.2,12.0,14.0,4.6,0.6,2.2,4.6,0.23,3.7,0.0268039616288383
41.6,5.8,2.2,10.4,11.6,19.6,0.0,0.5,14.0,21.0,0.14,0.08,2.0,5.0,0.175,0.05,0.1,0.47,1.3,1.8,2.5,3.0,17.0,30.0,1.4,0.4,2.3,1.8,0.44,1.6,0.114404979899979
41.6,5.8,3.4,3.2,10.4,43.6,0.0,0.5,14.0,14.0,0.175,0.02,2.0,34.0,0.035,0.02,0.1,0.38,1.3,1.0,3.2,4.4,8.0,19.0,0.7,0.7,3.1,5.0,0.43,2.9,0.0745383182290913
30.8,9.4,3.4,10.4,22.4,12.4,0.0,0.51,14.0,30.0,0.07,0.03,2.0,27.0,0.14,0.08,0.1,0.35,1.6,3.1,4.0,3.8,24.0,19.0,2.8,0.9,0.3,3.7,1.4,3.7,0.102149103101732
8.0,9.4,8.2,8.0,15.2,8.8,0.0,0.51,14.0,15.0,0.035,0.03,2.0,8.0,0.07,0.05,0.1,0.4,0.7,1.0,3.4,3.2,16.0,23.0,1.4,0.2,3.4,1.7,0.41,2.4,0.162404491355781
46.4,2.2,3.4,14.0,14.0,37.6,0.0,0.51,14.0,12.0,0.105,0.01,2.0,26.0,0.175,0.02,0.1,0.43,1.6,0.9,4.4,4.4,17.0,18.0,3.2,4.1,2.4,0.4,0.51,3.2,0.0669073143359666
6.8,13.0,9.4,10.4,3.2,14.8,0.0,0.51,14.0,16.0,0.175,0.05,2.0,5.0,0.105,0.09,0.1,0.4,0.2,1.3,1.6,1.2,12.0,5.0,0.7,3.8,0.6,3.4,0.16,1.0,0.175884544390101
46.4,9.4,10.6,24.8,15.2,30.4,0.0,0.51,14.0,19.0,0.14,0.07,2.0,25.0,0.105,0.08,0.1,0.15,1.2,0.4,4.3,2.7,29.0,10.0,4.5,1.8,2.1,4.5,0.25,1.2,0.0223773429992206
11.6,9.4,2.2,8.0,14.0,20.8,0.0,0.5,14.0,32.0,0.07,0.02,2.0,19.0,0.07,0.06,0.1,0.46,0.8,4.0,3.1,2.9,21.0,15.0,2.3,2.2,2.3,3.7,0.16,2.6,0.112598431527668
51.2,13.0,2.2,12.8,23.6,36.4,0.0,0.51,14.0,33.0,0.14,0.02,2.0,24.0,0.07,0.02,0.1,0.38,2.9,0.7,4.5,4.2,19.0,25.0,3.7,1.9,0.4,4.6,0.42,3.8,0.0937213178013129
45.2,4.6,4.6,23.6,18.8,41.2,0.0,0.51,14.0,33.0,0.07,0.05,2.0,24.0,0.07,0.05,0.1,0.25,1.1,3.4,3.2,4.5,1.0,19.0,4.9,2.1,0.1,4.4,0.99,3.0,0.0516454179098969
51.2,11.8,4.6,21.2,21.2,25.6,0.0,0.5,14.0,34.0,0.105,0.05,2.0,8.0,0.105,0.1,0.1,0.16,2.3,2.8,3.5,3.6,19.0,28.0,1.4,2.9,0.5,0.2,1.52,3.4,0.0446766567818195
40.4,3.4,8.2,4.4,4.4,5.2,0.0,0.51,14.0,16.0,0.175,0.04,2.0,11.0,0.14,0.03,0.1,0.23,0.3,1.9,1.8,4.4,14.0,18.0,3.1,2.3,0.9,1.8,0.11,1.3,0.0317389742962043
12.8,4.6,11.8,14.0,10.4,29.2,0.0,0.51,14.0,28.0,0.105,0.06,2.0,18.0,0.105,0.1,0.1,0.23,1.2,3.6,3.7,3.1,27.0,27.0,3.2,2.8,2.8,1.1,0.83,2.2,0.0677675224435196
20.0,7.0,10.6,10.4,22.4,52.0,0.0,0.51,14.0,31.0,0.105,0.03,2.0,28.0,0.14,0.08,0.1,0.28,1.5,3.6,4.9,4.4,10.0,15.0,2.8,2.2,1.5,4.7,0.49,4.2,0.0490355810053318
26.0,10.6,8.2,21.2,6.8,5.2,0.0,0.5,14.0,28.0,0.07,0.03,2.0,9.0,0.105,0.07,0.1,0.44,0.9,0.3,1.8,3.4,3.0,6.0,2.6,3.6,2.0,1.0,0.29,1.1,0.0482993649760045
32.0,11.8,8.2,21.2,3.2,41.2,0.0,0.51,14.0,29.0,0.14,0.08,2.0,17.0,0.14,0.01,0.1,0.41,0.3,0.3,1.9,4.1,8.0,12.0,1.8,1.1,1.2,2.9,0.11,1.0,0.0419165778961808
44.0,9.4,5.8,20.0,3.2,50.8,0.0,0.5,14.0,29.0,0.14,0.09,2.0,24.0,0.105,0.01,0.1,0.35,0.2,0.8,2.0,4.4,23.0,24.0,4.3,1.4,4.1,1.3,0.11,1.1,0.0437635618061638
29.6,8.2,10.6,23.6,16.4,10.0,0.0,0.51,14.0,33.0,0.105,0.09,2.0,16.0,0.175,0.03,0.1,0.24,1.2,3.0,2.9,3.0,0.0,24.0,0.8,1.6,2.7,0.8,0.6,2.8,0.0349013165115017
32.0,9.4,11.8,11.6,24.8,10.0,0.0,0.5,14.0,34.0,0.14,0.1,2.0,21.0,0.175,0.04,0.1,0.29,2.8,2.9,4.6,4.4,17.0,29.0,4.7,4.9,2.3,3.6,2.71,3.8,0.0279541082221531
51.2,5.8,4.6,21.2,16.4,14.8,0.0,0.5,14.0,16.0,0.105,0.05,2.0,7.0,0.07,0.01,0.1,0.1,1.5,1.2,5.0,3.8,20.0,9.0,3.3,2.2,0.3,1.2,0.12,1.6,0.0460067839210521
24.8,10.6,10.6,20.0,8.0,30.4,0.0,0.51,14.0,32.0,0.14,0.06,2.0,15.0,0.14,0.07,0.1,0.31,0.9,3.8,5.0,3.2,10.0,6.0,1.6,3.2,3.6,1.4,0.73,1.9,0.0400661280358168
26.0,10.6,10.6,20.0,3.2,53.2,0.0,0.5,14.0,17.0,0.14,0.04,2.0,26.0,0.105,0.1,0.1,0.34,0.3,1.1,1.1,1.9,6.0,16.0,0.3,4.1,1.8,1.7,0.25,1.0,0.0413039857404373
26.0,1.0,7.0,8.0,10.4,53.2,0.0,0.51,14.0,31.0,0.14,0.03,2.0,30.0,0.105,0.01,0.1,0.11,0.9,2.5,2.9,4.8,3.0,9.0,4.6,2.8,2.2,4.7,0.8,2.8,0.055049163449897
24.8,4.6,2.2,6.8,10.4,23.2,0.0,0.51,14.0,32.0,0.035,0.01,2.0,24.0,0.14,0.04,0.1,0.5,0.7,1.8,4.9,3.6,3.0,4.0,0.1,2.7,2.7,2.6,0.18,2.9,0.194465188991353
36.8,2.2,7.0,12.8,16.4,47.2,0.0,0.5,14.0,26.0,0.07,0.07,2.0,19.0,0.175,0.06,0.1,0.47,2.2,1.8,3.4,2.6,29.0,16.0,4.1,1.7,2.1,1.6,0.47,2.0,0.0404945288637245
14.0,1.0,8.2,3.2,15.2,38.8,0.0,0.51,14.0,25.0,0.07,0.07,2.0,16.0,0.105,0.02,0.1,0.39,1.6,1.2,4.9,4.1,15.0,23.0,0.9,3.9,2.8,3.3,1.0,3.5,0.0864526406780967
47.6,11.8,8.2,22.4,26.0,28.0,0.0,0.51,14.0,28.0,0.175,0.04,2.0,33.0,0.175,0.06,0.1,0.16,2.6,2.2,5.0,5.0,23.0,28.0,2.9,3.2,0.8,4.7,1.14,4.2,0.0271534785833777
51.2,13.0,8.2,16.4,10.4,40.0,0.0,0.5,14.0,15.0,0.175,0.02,2.0,23.0,0.105,0.06,0.1,0.34,1.3,1.1,3.0,4.6,12.0,13.0,4.2,0.7,4.2,0.2,0.97,1.1,0.0268617235049331
44.0,8.2,7.0,21.2,22.4,48.4,0.0,0.51,14.0,26.0,0.175,0.08,2.0,15.0,0.14,0.04,0.1,0.23,2.5,3.5,4.4,3.7,4.0,14.0,2.7,1.9,4.6,0.7,0.25,3.4,0.0338244900331494
42.8,4.6,9.4,9.2,6.8,24.4,0.0,0.51,14.0,16.0,0.175,0.02,2.0,24.0,0.07,0.04,0.1,0.05,0.9,0.3,2.5,4.6,30.0,6.0,2.1,2.1,2.3,2.3,0.27,1.7,0.0267234827160296
6.8,1.0,8.2,9.2,9.2,52.0,0.0,0.5,14.0,11.0,0.14,0.07,2.0,8.0,0.175,0.01,0.1,0.38,0.8,0.5,3.3,4.9,29.0,13.0,3.2,3.9,2.8,4.8,0.25,1.1,0.170974703173877
14.0,9.4,8.2,20.0,3.2,8.8,0.0,0.5,14.0,25.0,0.105,0.02,2.0,11.0,0.07,0.01,0.1,0.19,0.2,2.2,1.6,3.0,25.0,10.0,4.1,1.9,1.4,3.2,0.12,1.5,0.0974158387188972
38.0,4.6,9.4,4.4,17.6,20.8,0.0,0.51,14.0,35.0,0.175,0.1,2.0,19.0,0.07,0.07,0.1,0.13,1.7,4.3,3.3,2.5,28.0,11.0,4.6,1.7,0.7,2.5,1.09,2.4,0.0305645087074895
39.2,13.0,2.2,9.2,24.8,14.8,0.0,0.51,14.0,32.0,0.07,0.07,2.0,26.0,0.175,0.06,0.1,0.45,2.8,1.5,4.1,4.8,11.0,18.0,2.9,0.8,3.4,2.3,1.23,3.4,0.124505794325668
50.0,2.2,7.0,9.2,4.4,46.0,0.0,0.5,14.0,32.0,0.175,0.08,2.0,19.0,0.175,0.1,0.1,0.4,0.4,2.4,2.3,2.4,25.0,29.0,3.1,4.5,1.5,4.8,0.37,1.4,0.0332939257802538
15.2,4.6,4.6,4.4,10.4,25.6,0.0,0.51,14.0,14.0,0.105,0.03,2.0,32.0,0.07,0.01,0.1,0.05,0.7,0.8,4.8,5.0,6.0,20.0,1.4,0.2,2.4,4.9,0.29,1.2,0.158151292590415
11.6,1.0,9.4,15.2,12.8,28.0,0.0,0.5,14.0,29.0,0.07,0.05,2.0,9.0,0.105,0.07,0.1,0.36,1.4,0.4,4.9,1.8,21.0,2.0,1.3,4.0,2.1,1.0,0.1,1.1,0.0905516866191671
24.8,8.2,13.0,8.0,12.8,11.2,0.0,0.5,14.0,17.0,0.175,0.03,2.0,10.0,0.14,0.09,0.1,0.27,1.6,1.9,3.3,3.9,30.0,18.0,3.3,4.6,1.9,2.5,1.15,2.9,0.0332644002312254
14.0,7.0,11.8,11.6,9.2,46.0,0.0,0.51,14.0,12.0,0.105,0.1,2.0,30.0,0.105,0.06,0.1,0.3,1.1,0.8,1.8,1.6,25.0,1.0,2.2,4.1,0.7,4.2,0.37,1.0,0.0665951800105456
38.0,11.8,10.6,4.4,15.2,28.0,0.0,0.5,14.0,15.0,0.14,0.08,2.0,25.0,0.175,0.1,0.1,0.42,1.8,1.7,3.4,2.2,22.0,2.0,4.6,1.0,1.1,3.4,1.45,2.0,0.0266271162736861
24.8,10.6,7.0,17.6,21.2,22.0,0.0,0.51,14.0,27.0,0.035,0.02,2.0,22.0,0.035,0.01,0.1,0.46,2.3,2.0,4.9,3.2,23.0,20.0,1.6,4.9,3.9,4.9,0.5,3.1,0.0598521409575166
40.4,5.8,8.2,6.8,10.4,24.4,0.0,0.51,14.0,32.0,0.035,0.01,2.0,28.0,0.035,0.01,0.1,0.07,1.0,3.1,5.0,4.9,17.0,14.0,1.9,3.1,2.2,2.3,0.2,3.5,0.0
44.0,13.0,2.2,3.2,6.8,41.2,0.0,0.5,14.0,20.0,0.14,0.09,2.0,6.0,0.105,0.01,0.1,0.19,0.9,1.1,2.1,3.1,20.0,20.0,0.8,3.7,1.0,4.7,0.26,1.2,0.117418277911827
27.2,2.2,7.0,10.4,3.2,16.0,0.0,0.51,14.0,31.0,0.105,0.02,2.0,5.0,0.105,0.01,0.1,0.42,0.2,2.2,1.7,1.9,17.0,7.0,1.4,2.2,2.1,3.3,0.18,1.1,0.0579536645740771
33.2,3.4,4.6,17.6,21.2,36.4,0.0,0.5,14.0,29.0,0.175,0.01,2.0,12.0,0.14,0.1,0.1,0.47,2.0,3.7,4.5,2.4,14.0,25.0,4.1,1.8,3.2,3.6,1.73,2.3,0.0704135235224473
42.8,2.2,4.6,9.2,17.6,26.8,0.0,0.51,14.0,24.0,0.105,0.08,2.0,13.0,0.14,0.08,0.1,0.4,1.2,0.8,3.7,5.0,30.0,24.0,3.5,0.2,3.8,1.3,0.57,3.5,0.052786797364421
21.2,11.8,7.0,24.8,11.6,29.2,0.0,0.51,14.0,32.0,0.14,0.07,2.0,34.0,0.105,0.1,0.1,0.31,1.4,2.2,3.6,3.5,18.0,16.0,4.0,4.1,1.4,0.4,0.16,2.5,0.074829003331324
32.0,13.0,13.0,11.6,23.6,44.8,0.0,0.5,14.0,27.0,0.105,0.08,2.0,19.0,0.035,0.03,0.1,0.5,2.9,2.0,4.7,4.8,18.0,11.0,3.3,2.3,3.4,2.2,0.26,2.5,0.0255263400751378
48.8,10.6,1.0,16.4,5.6,13.6,0.0,0.51,14.0,9.0,0.14,0.08,2.0,19.0,0.14,0.04,0.1,0.4,0.3,0.2,3.7,3.5,1.0,26.0,1.8,1.2,5.0,3.1,0.15,1.7,0.21366715507971
42.8,5.8,4.6,3.2,4.4,42.4,0.0,0.5,14.0,27.0,0.07,0.03,2.0,22.0,0.035,0.03,0.1,0.32,0.5,3.2,2.9,4.7,27.0,4.0,4.7,3.1,2.7,2.7,0.43,1.0,0.0586042220408724
14.0,10.6,10.6,23.6,11.6,31.6,0.0,0.5,14.0,14.0,0.175,0.04,2.0,6.0,0.14,0.07,0.1,0.28,0.8,0.2,4.7,4.0,2.0,13.0,2.3,0.2,0.4,1.4,0.13,1.2,0.0686083964702429
52.4,2.2,3.4,14.0,20.0,48.4,0.0,0.51,14.0,22.0,0.175,0.01,2.0,29.0,0.07,0.03,0.1,0.31,1.4,2.8,4.9,3.6,28.0,8.0,3.3,4.9,0.6,1.1,0.31,2.6,0.0575748704112867
27.2,9.4,4.6,26.0,26.0,24.4,0.0,0.51,14.0,33.0,0.14,0.01,2.0,29.0,0.07,0.07,0.1,0.2,1.6,3.1,5.0,3.4,27.0,21.0,4.4,2.7,0.9,2.5,1.46,3.2,0.083640391903051
12.8,4.6,13.0,11.6,5.6,34.0,0.0,0.5,14.0,29.0,0.175,0.1,2.0,32.0,0.07,0.05,0.1,0.28,0.3,2.7,3.5,4.2,25.0,28.0,3.5,2.8,2.0,2.1,0.14,1.9,0.0655486676287238
38.0,5.8,5.8,16.4,11.6,20.8,0.0,0.51,14.0,27.0,0.14,0.06,2.0,27.0,0.175,0.01,0.1,0.48,0.7,1.6,3.7,4.6,11.0,2.0,4.5,1.3,2.1,4.9,0.56,3.5,0.0485586328403539
51.2,7.0,4.6,15.2,12.8,40.0,0.0,0.51,14.0,17.0,0.07,0.03,2.0,32.0,0.035,0.03,0.1,0.46,1.4,1.6,4.4,3.9,10.0,18.0,0.4,3.2,0.7,2.5,0.99,1.1,0.0448224624222778
23.6,13.0,3.4,6.8,16.4,42.4,0.0,0.51,14.0,34.0,0.175,0.1,2.0,8.0,0.105,0.04,0.1,0.45,1.5,1.4,4.5,2.7,22.0,7.0,3.9,4.2,3.4,2.7,0.58,1.0,0.13062278280423
29.6,5.8,10.6,4.4,8.0,32.8,0.0,0.5,14.0,27.0,0.035,0.02,2.0,7.0,0.07,0.07,0.1,0.15,0.7,0.9,3.3,2.9,11.0,3.0,2.6,3.6,1.2,1.9,0.41,2.3,0.035246369542083
